F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
38.15839385986328,0.0334269031882286,37.484596252441406,37.97385025024414,38.667724609375,1.1831283569335938,26.349748611450195,12.780314445495604,6.731128692626953,6.645737648010254,0.4948471188545227,0.5511901378631592,0.219089537858963,0.483828455209732,0.7250131368637085,0.5059236288070679,3.831238269805908,2.509121894836426,2.8927125930786133,1.903343915939331,0.0820672065019607,0.7790985107421875,-4.17254638671875,-2.452928304672241,-8.114450454711914,-1.4068478345870972,1.661927342414856,7.530992984771728,-15.25710105895996,-0.981772780418396,0.0086334235966205,1.6461073160171509,0.8895291686058044,0.5092414021492004,5.491918087005615,0.7111741304397583,4.359985828399658,2.058870792388916,7.325665950775146,0.9271425008773804,896.0401611328125,0.3523889780044555,1195.2933349609375,0.2550007104873657,-94.87413024902344,-1.010349154472351,1849.597900390625,0.1545179188251495,1201.588623046875,0.3095393776893616,-81.87423706054688,-1.1506682634353638,2765.487548828125,0.0856990292668342,1054.635009765625,0.337826520204544,-83.18071746826172,-1.120753288269043,1.167083501815796,4.2474141120910645,5.524282455444336,1.240610957145691,0.10205078125,0.1355901956558227,0.0014621763257309,7.452944755554199,0.1056790426373481,0.6039199829101562,0.4380765259265899,17.480865478515625,-10.11478328704834,-1.0419272184371948,0.5333706140518188,26.198392868041992,-24.194210052490234,-0.4674624502658844,8.70036792755127,-0.4250145554542541,0.0721680894494056,0.0198132116347551,0.0485846698284149,2.4048097133636475,1.6194331645965576,0.3624999821186065,0.3342061638832092,0.2349999994039535,0.2228788882493972,-34.43231964111328
37.93331527709961,0.0524578541517257,36.18928909301758,37.966270446777344,38.83785629272461,2.6485671997070312,32.00815963745117,38.8189697265625,23.536415100097656,1.5358716249465942,0.3780479729175567,0.517419159412384,0.197372704744339,0.3653014600276947,0.5472594499588013,0.3498867452144623,5.065018653869629,2.297981023788452,2.1228268146514893,1.2963879108428955,0.0649096593260765,0.8170074820518494,-0.7447209358215332,-14.724003791809082,-7.934110164642334,-1.6328505277633667,1.0398578643798828,11.72900104522705,-15.258292198181152,-0.9448442459106444,0.0147047471255064,1.3912911415100098,1.1285808086395264,0.6968465447425842,4.728287696838379,0.9660475254058838,0.9233238697052002,9.510883331298828,7.801918983459473,0.9325096011161804,807.80126953125,0.332820862531662,1299.4482421875,0.1920187175273895,-99.30167388916016,-0.9550648331642152,1785.384765625,0.1598166227340698,1203.5196533203125,0.2537235915660858,-87.75899505615234,-1.0495506525039673,2703.741943359375,0.0837711542844772,992.8230590820312,0.2539573013782501,-89.52312469482422,-1.0115578174591064,-0.3969307243824005,-13.893329620361328,8.530232429504395,0.7585442066192627,0.09575866907835,0.1598989218473434,0.0076017444953322,1.28095805644989,0.0808645039796829,0.6420825123786926,4.470442295074463,1.7335306406021118,-11.035022735595703,-1.1520715951919556,-2.060189962387085,-6.492506504058838,-22.49653625488281,-0.5284119248390198,7.1519880294799805,0.6572975516319275,0.072659708559513,0.0190244726836681,0.0399999469518661,3.2064130306243896,1.825557827949524,0.3111110925674438,0.2808100879192352,0.1939999908208847,0.2190068364143371,-37.98481369018555
36.64823913574219,0.0577936358749866,35.0447998046875,36.4301986694336,37.76477813720703,2.7199783325195312,63.913818359375,68.03915405273438,42.72968673706055,52.858543395996094,0.3572284281253814,0.5122241377830505,0.1852050721645355,0.3491315841674804,0.5163823962211609,0.3311773240566253,5.466985702514648,2.631026268005371,3.2016212940216064,1.7912980318069458,0.0678042471408844,0.7044602632522583,-0.9495400190353394,-12.077166557312012,-9.251595497131348,-1.287274718284607,5.666934967041016,1.884596586227417,-11.993064880371094,-0.928812861442566,0.0190362371504306,1.091465950012207,1.3678383827209473,0.5463322401046753,2.8042759895324707,1.3016786575317385,2.4860708713531494,3.753441572189331,6.362278461456299,1.2688891887664795,915.9907836914062,0.2903084456920624,1221.257080078125,0.2105530947446823,-103.26973724365234,-0.891115128993988,1858.932373046875,0.1359889656305313,1244.958984375,0.2554308176040649,-95.31121826171876,-0.9627041220664978,2734.54833984375,0.0720795392990112,1033.6365966796875,0.2064894437789917,-96.18106079101562,-0.9456693530082704,1.0440359115600586,4.855015754699707,6.987311363220215,0.9400421380996704,0.0948457494378089,0.1627563089132309,0.0085423905402421,1.212180256843567,0.0888082310557365,0.5008829236030579,4.111809730529785,1.9515384435653689,-13.46543025970459,-0.9163590669631958,4.052058219909668,2.862757921218872,-16.615867614746094,-0.6542665362358093,7.000929355621338,0.2347144931554794,0.0769908875226974,0.0161102078855037,0.0421139746904373,4.208416938781738,3.0364372730255127,0.168666660785675,0.1024282872676849,0.1312499940395355,0.1710948199033737,-38.80226516723633
38.24161911010742,0.1642628610134124,34.051700592041016,35.8900260925293,40.31667709350586,6.264976501464844,112.27342224121094,144.63851928710938,75.42206573486328,133.7728271484375,0.3924804627895355,0.5791724920272827,0.1904877871274948,0.3403515517711639,0.6119056940078735,0.4214178919792175,4.736265659332275,2.766404390335083,3.368002891540528,1.5791022777557373,0.0779329910874366,0.954589307308197,1.8927651643753047,6.598813056945801,-10.534991264343262,-0.9846004247665404,9.831022262573242,1.396186351776123,-14.854867935180664,-1.147028923034668,0.0262063685804605,1.8200359344482424,1.535548448562622,0.7835118174552917,3.2538912296295166,1.458835482597351,-0.1484635472297668,-60.71952819824219,0.7191920280456543,16.393253326416016,871.6427001953125,0.3081598281860351,1195.80029296875,0.2432758957147598,-84.05012512207031,-1.0701730251312256,1863.731201171875,0.1376207768917083,1086.2095947265625,0.3806730508804321,-73.59178161621094,-1.1700252294540403,2750.9765625,0.0707441419363021,1070.2144775390625,0.2853582203388214,-71.93977355957031,-1.2151896953582764,0.8343720436096191,7.293678283691406,5.9958815574646,1.3294196128845217,0.0870227143168449,0.2279273569583892,0.0048885475844144,2.444714307785034,0.0965774953365325,0.841850221157074,6.948695659637451,1.2254351377487185,-12.781466484069824,-0.8255194425582886,10.697809219360352,1.4773796796798706,-19.40530776977539,-0.948185384273529,7.724891662597656,-0.1168574839830398,0.074696347117424,0.0166846700012683,0.0408466197550296,3.2064130306243896,2.647657871246338,0.2407692223787307,0.3416129648685455,0.1169230714440345,0.1896711438894271,-36.89833068847656
38.29706573486328,0.1498359590768814,34.118743896484375,36.59540939331055,40.36118316650391,6.242439270019531,136.8493194580078,142.66160583496094,116.37152099609376,143.2510223388672,0.4317429363727569,0.4784872233867645,0.2480053752660751,0.3942127525806427,0.6257314682006836,0.3777260780334472,4.718136787414551,2.4870564937591557,3.015221118927002,1.394670844078064,0.0875152647495269,0.8194186091423035,3.0721004009246826,3.226081132888794,-9.971810340881348,-1.2523324489593506,8.638636589050293,1.747617244720459,-15.076128959655762,-1.1227259635925293,0.0315099731087684,1.8293466567993164,1.5240113735198977,0.7564472556114197,3.004915475845337,1.656316161155701,0.2020039856433868,42.46632766723633,1.5731078386306765,7.036909103393555,885.6951904296875,0.295766532421112,1204.4429931640625,0.2581011950969696,-69.17741394042969,-1.2401360273361206,1875.312255859375,0.1357001513242721,1085.9085693359375,0.3414341509342193,-60.64935302734375,-1.3288514614105225,2758.223876953125,0.0712218210101127,1089.3504638671875,0.2960279285907745,-59.08624267578125,-1.3823771476745603,0.601630687713623,10.29425048828125,6.3289995193481445,1.1994009017944336,0.0878631696105003,0.2369744181632995,0.0039271502755582,2.792642593383789,0.0924901664257049,0.847297728061676,5.542739391326904,1.5398015975952148,-11.679872512817385,-0.9418716430664062,8.558587074279785,1.924657702445984,-18.38879776000977,-0.9669630527496338,4.575196743011475,2.327313184738159,0.0779670476913452,0.008112165145576,0.0749495401978492,4.008016109466553,2.647657871246338,0.2661538422107696,0.3435457050800323,0.0999999940395355,0.0909212082624435,-36.49895095825195
37.017765045166016,0.1112070232629776,33.90275955200195,35.71672821044922,39.95543670654297,6.052677154541016,59.85641860961914,38.70159912109375,227.72024536132807,307.45721435546875,0.386727511882782,0.4375543594360351,0.2347999811172485,0.3572824001312256,0.5260307192802429,0.2912307381629944,5.034660816192627,2.4533963203430176,3.151094675064087,1.1658164262771606,0.0803470015525817,0.7126771807670593,-4.414172649383545,-2.6073226928710938,-10.104915618896484,-1.217097282409668,5.579854965209961,2.538827657699585,-10.629897117614746,-1.027753233909607,0.0288745611906051,1.6816233396530151,1.4458909034729004,0.5835522413253784,1.3870511054992676,2.669875383377075,-2.177966594696045,-4.235911846160889,2.0278000831604004,3.878243923187256,966.7621459960938,0.2553624808788299,1167.373291015625,0.3120949566364288,-109.25602722167967,-0.8442458510398865,1900.0911865234373,0.1340308338403701,1283.129150390625,0.3057896792888641,-100.72782135009766,-0.9175419807434082,2777.7900390625,0.0750083699822425,1055.9622802734375,0.2196720093488693,-101.07784271240234,-0.9049768447875975,2.543623447418213,2.263918161392212,6.3096442222595215,1.2584694623947144,0.0894499495625495,0.1831843554973602,0.0072834338061511,1.475709319114685,0.0939656496047973,0.6765055656433105,0.9854432940483092,8.471559524536133,-11.62550163269043,-1.010715365409851,2.4251644611358643,6.574558734893799,-13.42384910583496,-0.7863798141479492,9.267072677612305,-1.3609275817871094,0.0782069191336631,0.0140704596415162,0.0640003085136413,4.609218597412109,3.4482760429382324,0.1382352858781814,0.1338671445846557,0.140625,0.1410881131887436,-37.86459732055664
35.946590423583984,0.103729598224163,33.27447509765625,35.20292282104492,37.321434020996094,4.046958923339844,39.65204620361328,11.421449661254885,105.5355224609375,118.85089111328124,0.3756079375743866,0.4970587491989136,0.1925208270549774,0.3807197511196136,0.5362468957901001,0.3437260687351227,4.429766654968262,2.7221100330352783,2.6932930946350098,1.5806277990341189,0.0704537332057952,0.7888099551200867,-7.135589599609375,-1.9251729249954224,-4.076254367828369,-2.958784818649292,15.228856086730955,1.2875134944915771,-14.513059616088867,-1.147860050201416,0.0121712768450379,1.6065720319747925,1.2261757850646973,0.5745105743408203,3.3090646266937256,1.150210738182068,-0.1344282329082489,-71.78453826904297,-0.7333307862281799,-10.24246883392334,797.0318603515625,0.4229395687580108,1133.9132080078125,0.2881333529949188,-110.29060363769533,-0.8420401215553284,1846.2239990234373,0.1335035860538482,957.8603515625,0.5840781927108765,-94.09678649902344,-0.9640331864356996,2728.54443359375,0.0815250128507614,1107.2296142578125,0.2686688303947449,-89.35347747802734,-1.055612564086914,3.1520845890045166,1.8907263278961184,3.7910308837890634,2.279489278793335,0.0857758447527885,0.1879368126392364,0.0002420722594251,57.74016571044922,0.0921010673046112,0.665402352809906,-0.303611695766449,-28.276580810546875,-1.7754253149032593,-7.178985595703125,21.269798278808597,1.0937705039978027,-23.489164352416992,-0.6478614807128906,12.697870254516602,-3.4238595962524414,0.0709473937749862,0.0218254681676626,0.0445723161101341,2.8056113719940186,2.028397560119629,0.2679999768733978,0.302978515625,0.2049999982118606,0.2832048833370209,-37.274532318115234
35.97834777832031,0.0676194876432418,34.05842208862305,35.35799026489258,37.143253326416016,3.0848312377929688,112.18675994873048,156.88206481933594,6.934831142425537,5.1816511154174805,0.4110060334205627,0.6842263340950012,0.1688551306724548,0.3764237463474273,0.5823943018913269,0.413539171218872,4.506686210632324,3.5209059715271,3.4405791759490967,2.848895311355591,0.0825424343347549,1.1469593048095703,-4.950703144073486,-3.0537304878234863,-2.6107537746429443,-5.6197919845581055,11.53475284576416,1.7530977725982666,-14.466367721557615,-1.2718502283096311,0.0089008267968893,1.3982436656951904,1.086431860923767,0.5002545118331909,4.8581132888793945,0.7693719863891602,0.5339404344558716,16.534032821655273,2.9234235286712646,3.096235513687134,782.4088134765625,0.3912735879421234,1197.2327880859375,0.2455307096242904,-97.29273986816406,-0.9876288771629332,1846.455322265625,0.1320209354162216,934.9102172851562,0.470369428396225,-86.23090362548828,-1.047641634941101,2726.85546875,0.0798589512705802,1091.190185546875,0.2987376749515533,-82.23207092285156,-1.1360688209533691,0.3619482517242431,18.666751861572266,7.494234561920166,1.1750197410583496,0.0835449695587158,0.2278747409582138,0.0016669490141794,8.335273742675781,0.1108246371150016,0.9891576170921326,2.8657846450805664,3.0140380859375,-3.33693528175354,-4.777674198150635,14.86623191833496,1.6437352895736694,-24.574575424194336,-0.6066470146179199,11.531942367553713,-2.126692056655884,0.0661699399352073,0.0251323021948337,0.0358659774065017,2.0040080547332764,1.217038631439209,0.4916666746139526,0.2987427115440368,0.3740000128746032,0.3051294684410095,-34.44941329956055
37.04045867919922,0.067218892276287,35.159053802490234,35.97314453125,40.29759216308594,5.138538360595703,18.586463928222656,17.651124954223633,10.66019058227539,6.241113662719727,0.5041471719741821,0.6416637897491455,0.2320836782455444,0.4224189221858978,0.7684131264686584,0.536329448223114,5.824085235595703,4.582135200500488,4.561513900756836,2.1924712657928467,0.1127009093761444,0.9422957301139832,-3.900537014007568,-4.016603946685791,-13.447869300842283,-1.12593412399292,-4.203877925872803,-2.510428667068481,-12.766605377197266,-1.139211654663086,0.0133821228519082,1.1623947620391846,1.1886969804763794,0.4928953945636749,4.471075534820557,0.8994894027709961,-4.729300498962402,-1.5939339399337769,4.384715557098389,1.5910390615463257,911.6699829101562,0.2879571914672851,1252.1331787109375,0.2231234461069107,-86.72413635253906,-1.133698582649231,1868.66357421875,0.1529214233160019,1248.8033447265625,0.232562243938446,-81.25843811035156,-1.1588263511657717,2754.542724609375,0.0718298926949501,996.65869140625,0.2640108168125152,-82.9798812866211,-1.1157995462417605,-0.2383913844823837,-22.24784469604492,11.154963493347168,0.5458346009254456,0.0869640186429023,0.2316124588251114,0.0055606598034501,1.8988853693008425,0.1566314697265625,0.7266759276390076,5.54186487197876,1.291390895843506,-18.26526260375977,-0.8107975721359253,-8.163253784179688,-1.234295129776001,-20.296707153320312,-0.5477586388587952,12.741348266601562,-0.9744362831115724,0.0671306848526001,0.0238960776478052,0.0428476184606552,3.2064130306243896,1.829268217086792,0.321111112833023,0.2160989642143249,0.2299999892711639,0.2266605347394943,-32.46363830566406
36.82280731201172,0.0778813064098358,34.9975471496582,35.96580123901367,40.049415588378906,5.051868438720703,42.80701446533203,29.70467758178711,25.0830192565918,19.473609924316406,0.4867056906223297,0.5030550956726074,0.2860196828842163,0.4473408162593841,0.6443425416946411,0.3583228588104248,5.728085994720459,4.134744167327881,3.590402364730835,2.010295152664185,0.0995600149035453,0.7190309762954712,-9.358270645141602,-1.8286343812942505,-11.28391170501709,-1.1322685480117798,-1.9357774257659912,-5.529234886169434,-12.22860336303711,-1.0401811599731443,0.0169618818908929,1.3776954412460327,1.200453758239746,0.4155359864234924,2.88942813873291,1.2943925857543943,-3.939627170562744,-1.7030876874923706,4.403968811035156,1.4313249588012695,889.1475830078125,0.3347617387771606,1248.919189453125,0.2399041354656219,-105.55565643310548,-0.9290971159934998,1832.9715576171875,0.1624131649732589,1227.2772216796875,0.2491619437932968,-94.5235595703125,-1.0199544429779053,2739.607421875,0.0714055225253105,1028.7125244140625,0.302058070898056,-96.11837768554688,-0.9859671592712402,1.0973646640777588,3.6237752437591553,8.629990577697754,0.6589844226837158,0.0930627733469009,0.1837476938962936,0.0011560353450477,7.263951778411865,0.1358940005302429,0.5458614230155945,3.138289451599121,2.876678228378296,-16.551860809326172,-0.8026030659675598,-4.637064933776856,-2.375732898712158,-19.710474014282227,-0.4707292914390564,15.481905937194824,-4.235367774963379,0.0693713501095771,0.0221617743372917,0.0577919222414493,3.6072146892547607,2.2357723712921143,0.2281818091869354,0.1562525928020477,0.2411110997200012,0.2436502277851104,-34.15311813354492
